,date,Champion,weeks,event,season,attack,defense,difficulty,magic,main_role,partype,secondary_role,wait_rank_by_role,freqs,prob
7105,2014-05-20 00:00:00,Orianna,3.0,0.0,Season 4,4,3,7,9,Mage,Mana,Support,19.5,7.0,0.0
7106,2014-05-27 00:00:00,Orianna,4.0,0.0,Season 4,4,3,7,9,Mage,Mana,Support,17.5,7.0,0.0
7107,2014-06-01 00:00:00,Orianna,4.714285714285714,0.0,Season 4,4,3,7,9,Mage,Mana,Support,16.5,7.0,0.0
7108,2014-06-08 00:00:00,Orianna,5.714285714285714,0.0,Season 4,4,3,7,9,Mage,Mana,Support,15.5,7.0,0.0
7109,2014-06-15 00:00:00,Orianna,6.714285714285714,0.0,Season 4,4,3,7,9,Mage,Mana,Support,13.5,7.0,0.1
7110,2014-06-22 00:00:00,Orianna,7.714285714285714,0.0,Season 4,4,3,7,9,Mage,Mana,Support,12.5,7.0,0.0
7111,2014-06-29 00:00:00,Orianna,8.714285714285714,0.0,Season 4,4,3,7,9,Mage,Mana,Support,12.5,7.0,0.0
7112,2014-07-06 00:00:00,Orianna,9.714285714285714,0.0,Season 4,4,3,7,9,Mage,Mana,Support,11.5,7.0,0.0
7113,2014-07-13 00:00:00,Orianna,10.714285714285714,0.0,Season 4,4,3,7,9,Mage,Mana,Support,9.5,7.0,0.0
7114,2014-07-20 00:00:00,Orianna,11.714285714285714,0.0,Season 4,4,3,7,9,Mage,Mana,Support,8.5,7.0,0.1
7115,2014-07-27 00:00:00,Orianna,12.714285714285714,1.0,Season 4,4,3,7,9,Mage,Mana,Support,6.5,8.0,0.7
7116,2014-08-03 00:00:00,Orianna,1.0,0.0,Season 4,4,3,7,9,Mage,Mana,Support,26.0,8.0,0.0
7117,2014-08-10 00:00:00,Orianna,2.0,0.0,Season 4,4,3,7,9,Mage,Mana,Support,23.0,8.0,0.0
7118,2014-08-17 00:00:00,Orianna,3.0,0.0,Season 4,4,3,7,9,Mage,Mana,Support,21.0,8.0,0.0
7119,2014-08-24 00:00:00,Orianna,4.0,0.0,Season 4,4,3,7,9,Mage,Mana,Support,18.0,8.0,0.0
7120,2014-09-01 00:00:00,Orianna,5.142857142857143,0.0,Season 4,4,3,7,9,Mage,Mana,Support,15.0,8.0,0.0
7121,2014-09-08 00:00:00,Orianna,6.142857142857143,0.0,Season 4,4,3,7,9,Mage,Mana,Support,14.0,8.0,0.0
7122,2014-09-15 00:00:00,Orianna,7.142857142857143,0.0,Season 4,4,3,7,9,Mage,Mana,Support,11.0,8.0,0.0
7123,2014-09-22 00:00:00,Orianna,8.142857142857142,0.0,Season 4,4,3,7,9,Mage,Mana,Support,9.0,8.0,0.0
7124,2014-09-29 00:00:00,Orianna,9.142857142857142,0.0,Season 4,4,3,7,9,Mage,Mana,Support,8.0,8.0,0.1
7125,2014-10-06 00:00:00,Orianna,10.142857142857142,0.0,Season 4,4,3,7,9,Mage,Mana,Support,7.0,8.0,0.2
7126,2014-10-13 00:00:00,Orianna,11.142857142857142,0.0,Season 4,4,3,7,9,Mage,Mana,Support,6.0,8.0,0.3
7127,2014-10-20 00:00:00,Orianna,12.142857142857142,0.0,Season 4,4,3,7,9,Mage,Mana,Support,4.0,8.0,0.6
7128,2014-10-27 00:00:00,Orianna,13.142857142857142,1.0,Season 4,4,3,7,9,Mage,Mana,Support,2.0,9.0,0.8
7129,2014-11-04 00:00:00,Orianna,1.1428571428571428,0.0,Season 4,4,3,7,9,Mage,Mana,Support,27.0,9.0,0.0
7130,2014-11-11 00:00:00,Orianna,2.142857142857143,0.0,Season 4,4,3,7,9,Mage,Mana,Support,26.0,9.0,0.0
7131,2014-11-18 00:00:00,Orianna,3.142857142857143,0.0,Preseason 5,4,3,7,9,Mage,Mana,Support,24.0,9.0,0.0
7132,2014-11-25 00:00:00,Orianna,4.142857142857143,0.0,Preseason 5,4,3,7,9,Mage,Mana,Support,22.0,9.0,0.0
7133,2014-12-02 00:00:00,Orianna,5.142857142857143,0.0,Preseason 5,4,3,7,9,Mage,Mana,Support,19.0,9.0,0.0
7134,2014-12-09 00:00:00,Orianna,6.142857142857143,0.0,Preseason 5,4,3,7,9,Mage,Mana,Support,18.0,9.0,0.1
7135,2014-12-16 00:00:00,Orianna,7.142857142857143,0.0,Preseason 5,4,3,7,9,Mage,Mana,Support,15.0,9.0,0.0
7136,2014-12-23 00:00:00,Orianna,8.142857142857142,0.0,Preseason 5,4,3,7,9,Mage,Mana,Support,13.0,9.0,0.0
7137,2014-12-30 00:00:00,Orianna,9.142857142857142,0.0,Preseason 5,4,3,7,9,Mage,Mana,Support,11.0,9.0,0.1
7138,2015-01-06 00:00:00,Orianna,10.142857142857142,0.0,Preseason 5,4,3,7,9,Mage,Mana,Support,10.0,9.0,0.3
7139,2015-01-13 00:00:00,Orianna,11.142857142857142,0.0,Preseason 5,4,3,7,9,Mage,Mana,Support,9.5,9.0,0.3
7140,2013-02-05 00:00:00,Pantheon,-1.0,0.0,Season 3,9,4,4,3,Fighter,Mana,Assassin,18.0,0.0,0.0
7141,2013-02-12 00:00:00,Pantheon,-1.0,0.0,Season 3,9,4,4,3,Fighter,Mana,Assassin,19.5,0.0,0.0
7142,2013-02-19 00:00:00,Pantheon,-1.0,0.0,Season 3,9,4,4,3,Fighter,Mana,Assassin,20.5,0.0,0.0
7143,2013-02-26 00:00:00,Pantheon,-1.0,0.0,Season 3,9,4,4,3,Fighter,Mana,Assassin,22.0,0.0,0.0
7144,2013-03-05 00:00:00,Pantheon,-1.0,0.0,Season 3,9,4,4,3,Fighter,Mana,Assassin,24.0,0.0,0.0
7145,2013-03-12 00:00:00,Pantheon,-1.0,0.0,Season 3,9,4,4,3,Fighter,Mana,Assassin,26.0,0.0,0.1
7146,2013-03-19 00:00:00,Pantheon,-1.0,1.0,Season 3,9,4,4,3,Fighter,Mana,Assassin,26.5,1.0,1.0
7147,2013-03-26 00:00:00,Pantheon,1.0,0.0,Season 3,9,4,4,3,Fighter,Mana,Assassin,17.5,1.0,0.0
7148,2013-04-02 00:00:00,Pantheon,2.0,0.0,Season 3,9,4,4,3,Fighter,Mana,Assassin,17.5,1.0,0.0
7149,2013-04-09 00:00:00,Pantheon,3.0,0.0,Season 3,9,4,4,3,Fighter,Mana,Assassin,16.5,1.0,0.0
7150,2013-04-16 00:00:00,Pantheon,4.0,0.0,Season 3,9,4,4,3,Fighter,Mana,Assassin,15.5,1.0,0.0
7151,2013-04-23 00:00:00,Pantheon,5.0,0.0,Season 3,9,4,4,3,Fighter,Mana,Assassin,14.5,1.0,0.0
7152,2013-04-30 00:00:00,Pantheon,6.0,0.0,Season 3,9,4,4,3,Fighter,Mana,Assassin,13.5,1.0,0.0
7153,2013-05-07 00:00:00,Pantheon,7.0,0.0,Season 3,9,4,4,3,Fighter,Mana,Assassin,10.5,1.0,0.0
7154,2013-05-14 00:00:00,Pantheon,8.0,0.0,Season 3,9,4,4,3,Fighter,Mana,Assassin,9.5,1.0,0.0
7155,2013-05-21 00:00:00,Pantheon,9.0,0.0,Season 3,9,4,4,3,Fighter,Mana,Assassin,9.5,1.0,0.0
7156,2013-05-28 00:00:00,Pantheon,10.0,0.0,Season 3,9,4,4,3,Fighter,Mana,Assassin,8.5,1.0,0.0
7157,2013-06-04 00:00:00,Pantheon,11.0,1.0,Season 3,9,4,4,3,Fighter,Mana,Assassin,6.5,2.0,0.6
7158,2013-06-11 00:00:00,Pantheon,1.0,0.0,Season 3,9,4,4,3,Fighter,Mana,Assassin,29.5,2.0,0.0
7159,2013-06-18 00:00:00,Pantheon,2.0,0.0,Season 3,9,4,4,3,Fighter,Mana,Assassin,26.5,2.0,0.0
7160,2013-06-25 00:00:00,Pantheon,3.0,0.0,Season 3,9,4,4,3,Fighter,Mana,Assassin,23.5,2.0,0.0
7161,2013-07-02 00:00:00,Pantheon,4.0,0.0,Season 3,9,4,4,3,Fighter,Mana,Assassin,21.5,2.0,0.0
7162,2013-07-09 00:00:00,Pantheon,5.0,0.0,Season 3,9,4,4,3,Fighter,Mana,Assassin,20.5,2.0,0.0
7163,2013-07-16 00:00:00,Pantheon,6.0,0.0,Season 3,9,4,4,3,Fighter,Mana,Assassin,17.5,2.0,0.0
7164,2013-07-23 00:00:00,Pantheon,7.0,0.0,Season 3,9,4,4,3,Fighter,Mana,Assassin,14.5,2.0,0.0
7165,2013-07-30 00:00:00,Pantheon,8.0,0.0,Season 3,9,4,4,3,Fighter,Mana,Assassin,12.5,2.0,0.0
7166,2013-08-06 00:00:00,Pantheon,9.0,0.0,Season 3,9,4,4,3,Fighter,Mana,Assassin,12.5,2.0,0.1
7167,2013-08-13 00:00:00,Pantheon,10.0,0.0,Season 3,9,4,4,3,Fighter,Mana,Assassin,10.5,2.0,0.0
7168,2013-08-20 00:00:00,Pantheon,11.0,0.0,Season 3,9,4,4,3,Fighter,Mana,Assassin,7.5,2.0,0.2
7169,2013-08-27 00:00:00,Pantheon,12.0,0.0,Season 3,9,4,4,3,Fighter,Mana,Assassin,3.5,2.0,0.1
7170,2013-09-03 00:00:00,Pantheon,13.0,0.0,Season 3,9,4,4,3,Fighter,Mana,Assassin,3.5,2.0,0.1
7171,2013-09-10 00:00:00,Pantheon,14.0,0.0,Season 3,9,4,4,3,Fighter,Mana,Assassin,2.5,2.0,0.3
7172,2013-09-17 00:00:00,Pantheon,15.0,0.0,Season 3,9,4,4,3,Fighter,Mana,Assassin,2.5,2.0,0.2
7173,2013-09-24 00:00:00,Pantheon,16.0,1.0,Season 3,9,4,4,3,Fighter,Mana,Assassin,2.5,3.0,0.5
7174,2013-10-01 00:00:00,Pantheon,1.0,0.0,Season 3,9,4,4,3,Fighter,Mana,Assassin,31.0,3.0,0.0
7175,2013-10-08 00:00:00,Pantheon,2.0,0.0,Season 3,9,4,4,3,Fighter,Mana,Assassin,29.0,3.0,0.0
7176,2013-10-15 00:00:00,Pantheon,3.0,0.0,Season 3,9,4,4,3,Fighter,Mana,Assassin,27.0,3.0,0.0
7177,2013-10-22 00:00:00,Pantheon,4.0,0.0,Season 3,9,4,4,3,Fighter,Mana,Assassin,25.0,3.0,0.0
7178,2013-10-29 00:00:00,Pantheon,5.0,0.0,Season 3,9,4,4,3,Fighter,Mana,Assassin,24.0,3.0,0.0
7179,2013-11-05 00:00:00,Pantheon,6.0,0.0,Season 3,9,4,4,3,Fighter,Mana,Assassin,23.0,3.0,0.0
7180,2013-11-12 00:00:00,Pantheon,7.0,0.0,Season 3,9,4,4,3,Fighter,Mana,Assassin,19.0,3.0,0.0
7181,2013-11-19 00:00:00,Pantheon,8.0,1.0,Season 3,9,4,4,3,Fighter,Mana,Assassin,16.0,4.0,0.3
7182,2013-11-26 00:00:00,Pantheon,1.0,0.0,Preseason 4,9,4,4,3,Fighter,Mana,Assassin,29.5,4.0,0.0
7183,2013-12-03 00:00:00,Pantheon,2.0,0.0,Preseason 4,9,4,4,3,Fighter,Mana,Assassin,25.5,4.0,0.0
7184,2013-12-10 00:00:00,Pantheon,3.0,0.0,Preseason 4,9,4,4,3,Fighter,Mana,Assassin,23.5,4.0,0.0
7185,2013-12-17 00:00:00,Pantheon,4.0,0.0,Preseason 4,9,4,4,3,Fighter,Mana,Assassin,22.5,4.0,0.0
7186,2013-12-24 00:00:00,Pantheon,5.0,0.0,Preseason 4,9,4,4,3,Fighter,Mana,Assassin,21.0,4.0,0.0
7187,2013-12-31 00:00:00,Pantheon,6.0,0.0,Preseason 4,9,4,4,3,Fighter,Mana,Assassin,20.0,4.0,0.0
7188,2014-01-07 00:00:00,Pantheon,7.0,0.0,Preseason 4,9,4,4,3,Fighter,Mana,Assassin,17.0,4.0,0.0
7189,2014-01-14 00:00:00,Pantheon,8.0,0.0,Preseason 4,9,4,4,3,Fighter,Mana,Assassin,15.0,4.0,0.0
7190,2014-01-21 00:00:00,Pantheon,9.0,0.0,Season 4,9,4,4,3,Fighter,Mana,Assassin,14.0,4.0,0.0
7191,2014-01-28 00:00:00,Pantheon,10.0,1.0,Season 4,9,4,4,3,Fighter,Mana,Assassin,10.0,5.0,0.9
7192,2014-02-04 00:00:00,Pantheon,1.0,0.0,Season 4,9,4,4,3,Fighter,Mana,Assassin,30.5,5.0,0.0
7193,2014-02-11 00:00:00,Pantheon,2.0,0.0,Season 4,9,4,4,3,Fighter,Mana,Assassin,30.5,5.0,0.0
7194,2014-02-18 00:00:00,Pantheon,3.0,0.0,Season 4,9,4,4,3,Fighter,Mana,Assassin,26.5,5.0,0.0
7195,2014-02-25 00:00:00,Pantheon,4.0,0.0,Season 4,9,4,4,3,Fighter,Mana,Assassin,25.5,5.0,0.0
7196,2014-03-04 00:00:00,Pantheon,5.0,0.0,Season 4,9,4,4,3,Fighter,Mana,Assassin,22.5,5.0,0.0
7197,2014-03-11 00:00:00,Pantheon,6.0,0.0,Season 4,9,4,4,3,Fighter,Mana,Assassin,20.5,5.0,0.0
7198,2014-03-18 00:00:00,Pantheon,7.0,0.0,Season 4,9,4,4,3,Fighter,Mana,Assassin,17.5,5.0,0.0
7199,2014-03-25 00:00:00,Pantheon,8.0,0.0,Season 4,9,4,4,3,Fighter,Mana,Assassin,15.5,5.0,0.0
7200,2014-04-01 00:00:00,Pantheon,9.0,0.0,Season 4,9,4,4,3,Fighter,Mana,Assassin,14.0,5.0,0.0
7201,2014-04-08 00:00:00,Pantheon,10.0,0.0,Season 4,9,4,4,3,Fighter,Mana,Assassin,11.0,5.0,0.3
7202,2014-04-15 00:00:00,Pantheon,11.0,0.0,Season 4,9,4,4,3,Fighter,Mana,Assassin,9.0,5.0,0.1
7203,2014-04-22 00:00:00,Pantheon,12.0,1.0,Season 4,9,4,4,3,Fighter,Mana,Assassin,8.5,6.0,0.7
7204,2014-04-29 00:00:00,Pantheon,1.0,0.0,Season 4,9,4,4,3,Fighter,Mana,Assassin,31.5,6.0,0.0
7205,2014-05-06 00:00:00,Pantheon,2.0,0.0,Season 4,9,4,4,3,Fighter,Mana,Assassin,30.5,6.0,0.0
7206,2014-05-13 00:00:00,Pantheon,3.0,0.0,Season 4,9,4,4,3,Fighter,Mana,Assassin,28.5,6.0,0.0
7207,2014-05-20 00:00:00,Pantheon,4.0,0.0,Season 4,9,4,4,3,Fighter,Mana,Assassin,27.5,6.0,0.0
7208,2014-05-27 00:00:00,Pantheon,5.0,0.0,Season 4,9,4,4,3,Fighter,Mana,Assassin,24.5,6.0,0.0
7209,2014-06-01 00:00:00,Pantheon,5.714285714285714,0.0,Season 4,9,4,4,3,Fighter,Mana,Assassin,21.5,6.0,0.0
7210,2014-06-08 00:00:00,Pantheon,6.714285714285714,0.0,Season 4,9,4,4,3,Fighter,Mana,Assassin,17.5,6.0,0.0
7211,2014-06-15 00:00:00,Pantheon,7.714285714285714,0.0,Season 4,9,4,4,3,Fighter,Mana,Assassin,15.5,6.0,0.0
7212,2014-06-22 00:00:00,Pantheon,8.714285714285714,0.0,Season 4,9,4,4,3,Fighter,Mana,Assassin,12.5,6.0,0.0
7213,2014-06-29 00:00:00,Pantheon,9.714285714285714,1.0,Season 4,9,4,4,3,Fighter,Mana,Assassin,9.5,7.0,0.5
7214,2014-07-06 00:00:00,Pantheon,1.0,0.0,Season 4,9,4,4,3,Fighter,Mana,Assassin,30.5,7.0,0.0
7215,2014-07-13 00:00:00,Pantheon,2.0,0.0,Season 4,9,4,4,3,Fighter,Mana,Assassin,28.5,7.0,0.0
7216,2014-07-20 00:00:00,Pantheon,3.0,0.0,Season 4,9,4,4,3,Fighter,Mana,Assassin,27.5,7.0,0.0
7217,2014-07-27 00:00:00,Pantheon,4.0,0.0,Season 4,9,4,4,3,Fighter,Mana,Assassin,22.5,7.0,0.0
7218,2014-08-03 00:00:00,Pantheon,5.0,0.0,Season 4,9,4,4,3,Fighter,Mana,Assassin,22.5,7.0,0.0
7219,2014-08-10 00:00:00,Pantheon,6.0,0.0,Season 4,9,4,4,3,Fighter,Mana,Assassin,19.5,7.0,0.0
7220,2014-08-17 00:00:00,Pantheon,7.0,0.0,Season 4,9,4,4,3,Fighter,Mana,Assassin,18.5,7.0,0.0
7221,2014-08-24 00:00:00,Pantheon,8.0,0.0,Season 4,9,4,4,3,Fighter,Mana,Assassin,16.5,7.0,0.0
7222,2014-09-01 00:00:00,Pantheon,9.142857142857142,0.0,Season 4,9,4,4,3,Fighter,Mana,Assassin,13.5,7.0,0.0
7223,2014-09-08 00:00:00,Pantheon,10.142857142857142,0.0,Season 4,9,4,4,3,Fighter,Mana,Assassin,12.0,7.0,0.0
7224,2014-09-15 00:00:00,Pantheon,11.142857142857142,0.0,Season 4,9,4,4,3,Fighter,Mana,Assassin,11.5,7.0,0.3
7225,2014-09-22 00:00:00,Pantheon,12.142857142857142,0.0,Season 4,9,4,4,3,Fighter,Mana,Assassin,10.0,7.0,0.0
7226,2014-09-29 00:00:00,Pantheon,13.142857142857142,0.0,Season 4,9,4,4,3,Fighter,Mana,Assassin,9.0,7.0,0.0
7227,2014-10-06 00:00:00,Pantheon,14.142857142857142,1.0,Season 4,9,4,4,3,Fighter,Mana,Assassin,8.0,8.0,0.6
7228,2014-10-13 00:00:00,Pantheon,1.0,0.0,Season 4,9,4,4,3,Fighter,Mana,Assassin,31.0,8.0,0.0
7229,2014-10-20 00:00:00,Pantheon,2.0,0.0,Season 4,9,4,4,3,Fighter,Mana,Assassin,28.0,8.0,0.0
7230,2014-10-27 00:00:00,Pantheon,3.0,0.0,Season 4,9,4,4,3,Fighter,Mana,Assassin,27.0,8.0,0.0
7231,2014-11-04 00:00:00,Pantheon,4.142857142857143,0.0,Season 4,9,4,4,3,Fighter,Mana,Assassin,26.0,8.0,0.0
7232,2014-11-11 00:00:00,Pantheon,5.142857142857143,0.0,Season 4,9,4,4,3,Fighter,Mana,Assassin,23.0,8.0,0.0
7233,2014-11-18 00:00:00,Pantheon,6.142857142857143,0.0,Preseason 5,9,4,4,3,Fighter,Mana,Assassin,21.0,8.0,0.0
7234,2014-11-25 00:00:00,Pantheon,7.142857142857143,0.0,Preseason 5,9,4,4,3,Fighter,Mana,Assassin,17.0,8.0,0.0
7235,2014-12-02 00:00:00,Pantheon,8.142857142857142,0.0,Preseason 5,9,4,4,3,Fighter,Mana,Assassin,17.0,8.0,0.0
7236,2014-12-09 00:00:00,Pantheon,9.142857142857142,0.0,Preseason 5,9,4,4,3,Fighter,Mana,Assassin,15.0,8.0,0.1
7237,2014-12-16 00:00:00,Pantheon,10.142857142857142,0.0,Preseason 5,9,4,4,3,Fighter,Mana,Assassin,13.0,8.0,0.1
7238,2014-12-23 00:00:00,Pantheon,11.142857142857142,1.0,Preseason 5,9,4,4,3,Fighter,Mana,Assassin,12.0,9.0,0.6
7239,2014-12-30 00:00:00,Pantheon,1.0,0.0,Preseason 5,9,4,4,3,Fighter,Mana,Assassin,33.0,9.0,0.0
7240,2015-01-06 00:00:00,Pantheon,2.0,0.0,Preseason 5,9,4,4,3,Fighter,Mana,Assassin,33.0,9.0,0.0
7241,2015-01-13 00:00:00,Pantheon,3.0,0.0,Preseason 5,9,4,4,3,Fighter,Mana,Assassin,31.0,9.0,0.0
7242,2013-02-05 00:00:00,Quinn,-1.0,0.0,Season 3,9,4,5,2,Marksman,Mana,Fighter,9.5,0.0,0.0
7243,2013-02-12 00:00:00,Quinn,-1.0,0.0,Season 3,9,4,5,2,Marksman,Mana,Fighter,10.0,0.0,0.0
7244,2013-02-19 00:00:00,Quinn,-1.0,0.0,Season 3,9,4,5,2,Marksman,Mana,Fighter,11.0,0.0,0.0
7245,2013-02-26 00:00:00,Quinn,-1.0,0.0,Season 3,9,4,5,2,Marksman,Mana,Fighter,11.5,0.0,0.0
7246,2013-03-05 00:00:00,Quinn,-1.0,0.0,Season 3,9,4,5,2,Marksman,Mana,Fighter,12.5,0.0,0.0
7247,2013-03-12 00:00:00,Quinn,-1.0,0.0,Season 3,9,4,5,2,Marksman,Mana,Fighter,13.5,0.0,0.0
7248,2013-03-19 00:00:00,Quinn,-1.0,1.0,Season 3,9,4,5,2,Marksman,Mana,Fighter,14.0,1.0,1.0
7249,2013-03-26 00:00:00,Quinn,1.0,0.0,Season 3,9,4,5,2,Marksman,Mana,Fighter,9.5,1.0,0.0
7250,2013-04-02 00:00:00,Quinn,2.0,0.0,Season 3,9,4,5,2,Marksman,Mana,Fighter,9.5,1.0,0.0
7251,2013-04-09 00:00:00,Quinn,3.0,0.0,Season 3,9,4,5,2,Marksman,Mana,Fighter,8.5,1.0,0.0
7252,2013-04-16 00:00:00,Quinn,4.0,0.0,Season 3,9,4,5,2,Marksman,Mana,Fighter,6.5,1.0,0.0
7253,2013-04-23 00:00:00,Quinn,5.0,0.0,Season 3,9,4,5,2,Marksman,Mana,Fighter,4.5,1.0,0.1
7254,2013-04-30 00:00:00,Quinn,6.0,1.0,Season 3,9,4,5,2,Marksman,Mana,Fighter,3.0,2.0,0.9
7255,2013-05-07 00:00:00,Quinn,1.0,0.0,Season 3,9,4,5,2,Marksman,Mana,Fighter,13.5,2.0,0.0
7256,2013-05-14 00:00:00,Quinn,2.0,0.0,Season 3,9,4,5,2,Marksman,Mana,Fighter,11.5,2.0,0.0
7257,2013-05-21 00:00:00,Quinn,3.0,0.0,Season 3,9,4,5,2,Marksman,Mana,Fighter,9.5,2.0,0.0
7258,2013-05-28 00:00:00,Quinn,4.0,0.0,Season 3,9,4,5,2,Marksman,Mana,Fighter,8.5,2.0,0.0
7259,2013-06-04 00:00:00,Quinn,5.0,0.0,Season 3,9,4,5,2,Marksman,Mana,Fighter,6.5,2.0,0.0
7260,2013-06-11 00:00:00,Quinn,6.0,0.0,Season 3,9,4,5,2,Marksman,Mana,Fighter,4.5,2.0,0.0
7261,2013-06-18 00:00:00,Quinn,7.0,1.0,Season 3,9,4,5,2,Marksman,Mana,Fighter,3.0,3.0,0.8
7262,2013-06-25 00:00:00,Quinn,1.0,0.0,Season 3,9,4,5,2,Marksman,Mana,Fighter,14.5,3.0,0.0
7263,2013-07-02 00:00:00,Quinn,2.0,0.0,Season 3,9,4,5,2,Marksman,Mana,Fighter,12.5,3.0,0.0
7264,2013-07-09 00:00:00,Quinn,3.0,0.0,Season 3,9,4,5,2,Marksman,Mana,Fighter,10.5,3.0,0.0
7265,2013-07-16 00:00:00,Quinn,4.0,0.0,Season 3,9,4,5,2,Marksman,Mana,Fighter,7.5,3.0,0.0
7266,2013-07-23 00:00:00,Quinn,5.0,0.0,Season 3,9,4,5,2,Marksman,Mana,Fighter,5.5,3.0,0.0
7267,2013-07-30 00:00:00,Quinn,6.0,0.0,Season 3,9,4,5,2,Marksman,Mana,Fighter,3.5,3.0,0.1
7268,2013-08-06 00:00:00,Quinn,7.0,0.0,Season 3,9,4,5,2,Marksman,Mana,Fighter,2.5,3.0,0.2
7269,2013-08-13 00:00:00,Quinn,8.0,1.0,Season 3,9,4,5,2,Marksman,Mana,Fighter,1.0,4.0,0.5
7270,2013-08-20 00:00:00,Quinn,1.0,0.0,Season 3,9,4,5,2,Marksman,Mana,Fighter,14.5,4.0,0.0
7271,2013-08-27 00:00:00,Quinn,2.0,0.0,Season 3,9,4,5,2,Marksman,Mana,Fighter,12.5,4.0,0.0
7272,2013-09-03 00:00:00,Quinn,3.0,0.0,Season 3,9,4,5,2,Marksman,Mana,Fighter,10.5,4.0,0.0
7273,2013-09-10 00:00:00,Quinn,4.0,0.0,Season 3,9,4,5,2,Marksman,Mana,Fighter,8.5,4.0,0.0
7274,2013-09-17 00:00:00,Quinn,5.0,0.0,Season 3,9,4,5,2,Marksman,Mana,Fighter,7.5,4.0,0.0
7275,2013-09-24 00:00:00,Quinn,6.0,0.0,Season 3,9,4,5,2,Marksman,Mana,Fighter,5.5,4.0,0.0
7276,2013-10-01 00:00:00,Quinn,7.0,1.0,Season 3,9,4,5,2,Marksman,Mana,Fighter,4.0,5.0,0.9
7277,2013-10-08 00:00:00,Quinn,1.0,0.0,Season 3,9,4,5,2,Marksman,Mana,Fighter,15.5,5.0,0.0
7278,2013-10-15 00:00:00,Quinn,2.0,0.0,Season 3,9,4,5,2,Marksman,Mana,Fighter,13.5,5.0,0.0
7279,2013-10-22 00:00:00,Quinn,3.0,0.0,Season 3,9,4,5,2,Marksman,Mana,Fighter,11.5,5.0,0.05
7280,2013-10-29 00:00:00,Quinn,4.0,0.0,Season 3,9,4,5,2,Marksman,Mana,Fighter,9.5,5.0,0.0
7281,2013-11-05 00:00:00,Quinn,5.0,0.0,Season 3,9,4,5,2,Marksman,Mana,Fighter,7.5,5.0,0.0
7282,2013-11-12 00:00:00,Quinn,6.0,0.0,Season 3,9,4,5,2,Marksman,Mana,Fighter,5.5,5.0,0.0
7283,2013-11-19 00:00:00,Quinn,7.0,0.0,Season 3,9,4,5,2,Marksman,Mana,Fighter,3.5,5.0,0.3
7284,2013-11-26 00:00:00,Quinn,8.0,1.0,Preseason 4,9,4,5,2,Marksman,Mana,Fighter,2.0,6.0,0.8
7285,2013-12-03 00:00:00,Quinn,1.0,0.0,Preseason 4,9,4,5,2,Marksman,Mana,Fighter,16.5,6.0,0.0
7286,2013-12-10 00:00:00,Quinn,2.0,1.0,Preseason 4,9,4,5,2,Marksman,Mana,Fighter,14.5,7.0,0.5833333333333333
7287,2013-12-17 00:00:00,Quinn,1.0,0.0,Preseason 4,9,4,5,2,Marksman,Mana,Fighter,16.5,7.0,0.05
7288,2013-12-24 00:00:00,Quinn,2.0,0.0,Preseason 4,9,4,5,2,Marksman,Mana,Fighter,14.5,7.0,0.5833333333333333
7289,2013-12-31 00:00:00,Quinn,3.0,0.0,Preseason 4,9,4,5,2,Marksman,Mana,Fighter,12.5,7.0,0.25
7290,2014-01-07 00:00:00,Quinn,4.0,0.0,Preseason 4,9,4,5,2,Marksman,Mana,Fighter,9.5,7.0,0.0
7291,2014-01-14 00:00:00,Quinn,5.0,0.0,Preseason 4,9,4,5,2,Marksman,Mana,Fighter,7.5,7.0,0.0
7292,2014-01-21 00:00:00,Quinn,6.0,0.0,Season 4,9,4,5,2,Marksman,Mana,Fighter,5.5,7.0,0.0
7293,2014-01-28 00:00:00,Quinn,7.0,1.0,Season 4,9,4,5,2,Marksman,Mana,Fighter,3.5,8.0,0.7333333333333333
7294,2014-02-04 00:00:00,Quinn,1.0,0.0,Season 4,9,4,5,2,Marksman,Mana,Fighter,16.5,8.0,0.0
7295,2014-02-11 00:00:00,Quinn,2.0,0.0,Season 4,9,4,5,2,Marksman,Mana,Fighter,14.5,8.0,0.06666666666666667
7296,2014-02-18 00:00:00,Quinn,3.0,1.0,Season 4,9,4,5,2,Marksman,Mana,Fighter,12.5,9.0,0.49833333333333324
7297,2014-02-25 00:00:00,Quinn,1.0,0.0,Season 4,9,4,5,2,Marksman,Mana,Fighter,16.5,9.0,0.0
7298,2014-03-04 00:00:00,Quinn,2.0,0.0,Season 4,9,4,5,2,Marksman,Mana,Fighter,14.5,9.0,0.0
7299,2014-03-11 00:00:00,Quinn,3.0,0.0,Season 4,9,4,5,2,Marksman,Mana,Fighter,12.5,9.0,0.49833333333333324
7300,2014-03-18 00:00:00,Quinn,4.0,0.0,Season 4,9,4,5,2,Marksman,Mana,Fighter,10.5,9.0,0.0
7301,2014-03-25 00:00:00,Quinn,5.0,0.0,Season 4,9,4,5,2,Marksman,Mana,Fighter,8.5,9.0,0.0
7302,2014-04-01 00:00:00,Quinn,6.0,0.0,Season 4,9,4,5,2,Marksman,Mana,Fighter,5.5,9.0,0.1
7303,2014-04-08 00:00:00,Quinn,7.0,0.0,Season 4,9,4,5,2,Marksman,Mana,Fighter,3.5,9.0,0.4
7304,2014-04-15 00:00:00,Quinn,8.0,0.0,Season 4,9,4,5,2,Marksman,Mana,Fighter,3.0,9.0,0.3
